Date,Dorm,Plant,Leaf,location,Female_ID,Eggs,N1,N2,N5,New_eA,Old_eA,nymph_origin,Other_arthropods,Notes,Revisions,sbL,brbL,brrbL,srL,lrL,sbP,brbP,brrbP,srP,lrP,ants_L,ants_P
2019-06-01,E,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,77,S,E77_S,E_Gkyr,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rrwk migrated to 153 later; changed Female_ID from Rrwk to blank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,82,5,E82_5,E_Ykyw,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,82,A,E82_A,E_Uf_82_A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,85,S,E85_S,E_Rkyk,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,101,S,E101_S,E_Rgrg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,101,S,E101_S,E_M_101_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Js,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Js Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,115,5,E115_5,E_Rkww,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,116,S,E116_S,E_Gwgw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,116,S,E116_S,E_M_116_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,116,S,E116_S,E_Um_116_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,117,S,E117_S,E_Ywyr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
2019-06-01,E,117,S,E117_S,E_Gwwy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0
2019-06-01,E,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Js,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,126,10,E126_10,E_Rrgk,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1
2019-06-01,E,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Js,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,133,S,E133_S,E_Gwwr,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,134,S,E134_S,E_?wg?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lx sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,142,8,E142_8,E_Rgrr,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,144,8,E144_8,E_Rggk,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2
2019-06-01,E,144,8,E144_8,E_Rgrk,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2
2019-06-01,E,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,148,S,E148_S,E_Rgrw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,148,A,E148_A,E_Uf_148_A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
2019-06-01,E,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,153,S,E153_S,E_Rrwk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,153,S,E153_S,E_M_153_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-01,E,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,*** measured eggs first thing on Monday!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,5,L6A,E5_L6A,E_Ykkw,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0,2
2019-06-02,E,5,8,E5_8,E_Grry,43e 11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0,2
2019-06-02,E,5,S,E5_S,E_Ykgk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0,2
2019-06-02,E,5,S,E5_S,E_M_5_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0,2
2019-06-02,E,5,S,E5_S,E_Ywww,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,2
2019-06-02,E,6,S,E6_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,7,9,E7_9,E_Ggkr,12e 4,NA,NA,NA,NA,NA,NA,Js,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,8,S,E8_S,E_Ywwk,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Js sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,14,6,E14_6,E_Ggww,9e 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,16,8,E16_8,E_Gggg,7e 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,29,6,E29_6,E_Rwgg,17e 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1
2019-06-02,E,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,34,S,E34_S,E_Uf_34_S,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0
2019-06-02,E,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,43,5,E43_5,E_Rrkr,15e 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,1
2019-06-02,E,44,S,E44_S,E_Gkgg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Js,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,58,10,E58_10,E_Ywyk,0,NA,NA,NA,NA,NA,NA,Sp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,58,9,E58_9,E_Rrww,20e 8,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,58,9,E58_9,E_Rrwr,20e 8,NA,NA,NA,NA,NA,NA,Sb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,59,13,E59_13,E_Ygrr,0,NA,NA,NA,NA,NA,NA,Js lx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,59,11,E59_11,E_Rkwy,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,59,8,E59_8,E_Rrkw,25e 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,59,8,E59_8,E_Rgkk,25e 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
2019-06-02,E,59,S,E59_S,E_Grrk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
